1 2.18e-07
2 2.62e-07
3 3.09e-07
4 3.51e-07
5 4.2e-07
6 5.77e-07
7 7.66e-07
8 1.405e-06
9 2.693e-06
10 4.972e-06
11 9.607e-06
12 2.0313e-05
13 4.0088e-05
14 7.3604e-05
15 0.000147141
16 0.000317506
17 0.000587577
18 0.00119159
19 0.00243442
20 0.00582834
21 0.0107843
22 0.0198223
23 0.039552
24 0.0764287
25 0.153089
26 0.303795
27 0.606111
28 1.22127
29 2.42372
30 4.84071
31 9.71168
