524288  0.000387690 0.000401056
1048576 0.000780774 0.000524065
2097152 0.001444023 0.001444023
4194304 0.002910819 0.002236895
8388608 0.004994734 0.006015504
16777216 0.009959203 0.008044922
33554432 0.019856898 0.014961748
67108864 0.039366770 0.035344148
134217728 0.078793286 0.065905154
268435456 0.156794847 0.105181196
